
---------- Begin Simulation Statistics ----------
final_tick                               118204828672                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 270644                       # Simulator instruction rate (inst/s)
host_mem_usage                                8595016                       # Number of bytes of host memory used
host_op_rate                                   323729                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   964.82                       # Real time elapsed on the host
host_tick_rate                              122514698                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   261123586                       # Number of instructions simulated
sim_ops                                     312340919                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.118205                       # Number of seconds simulated
sim_ticks                                118204828672                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  62626221                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 61925989                       # number of cc regfile writes
system.cpu.committedInsts                   261123586                       # Number of Instructions Simulated
system.cpu.committedOps                     312340919                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.951004                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.951004                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                         7220553                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              1872519                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 33205039                       # Number of branches executed
system.cpu.iew.exec_nop                        244239                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.316001                       # Inst execution rate
system.cpu.iew.exec_refs                    105343722                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   37282887                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 8089588                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              67822985                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts             177305                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             38642653                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           335652048                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              68060835                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           4173709                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             326801785                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 535603                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                 60249                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1808759                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                751576                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents          22480                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      1044370                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         828149                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 304470639                       # num instructions consuming a value
system.cpu.iew.wb_count                     322478486                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.639239                       # average fanout of values written-back
system.cpu.iew.wb_producers                 194629444                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.298591                       # insts written-back per cycle
system.cpu.iew.wb_sent                      322836204                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                359559379                       # number of integer regfile reads
system.cpu.int_regfile_writes               212814378                       # number of integer regfile writes
system.cpu.ipc                               1.051521                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.051521                       # IPC: Total IPC of All Threads
system.l3cache.tags.age_task_id_blocks_1022::1            8                       # Occupied blocks per task id
system.l3cache.tags.age_task_id_blocks_1022::2           45                       # Occupied blocks per task id
system.l3cache.tags.age_task_id_blocks_1022::3          659                       # Occupied blocks per task id
system.l3cache.tags.age_task_id_blocks_1022::4        12394                       # Occupied blocks per task id
system.l3cache.tags.age_task_id_blocks_1024::0          113                       # Occupied blocks per task id
system.l3cache.tags.age_task_id_blocks_1024::1          367                       # Occupied blocks per task id
system.l3cache.tags.age_task_id_blocks_1024::2           43                       # Occupied blocks per task id
system.l3cache.tags.age_task_id_blocks_1024::3          428                       # Occupied blocks per task id
system.l3cache.tags.age_task_id_blocks_1024::4        18662                       # Occupied blocks per task id
system.l3cache.tags.occ_task_id_percent::1022     0.400116                       # Percentage of cache occupancy per task id
system.l3cache.tags.occ_task_id_percent::1024     0.598541                       # Percentage of cache occupancy per task id
system.l3cache.tags.tag_accesses             41344898                       # Number of tag accesses
system.l3cache.tags.data_accesses            41344898                       # Number of data accesses
system.l3cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 118204828672                       # Cumulative time (in ticks) in various power states
system.mem_ctrl.avgPriority_.writebacks::samples     52252.00                       # Average QoS priority value for accepted requests
system.mem_ctrl.avgPriority_.cpu.inst::samples      3458.00                       # Average QoS priority value for accepted requests
system.mem_ctrl.avgPriority_.cpu.data::samples      2738.00                       # Average QoS priority value for accepted requests
system.mem_ctrl.avgPriority_.cpu.dcache.prefetcher::samples     15787.00                       # Average QoS priority value for accepted requests
system.mem_ctrl.avgPriority_.cpu.l2cache.prefetcher::samples     12399.00                       # Average QoS priority value for accepted requests
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (s)
system.mem_ctrl.priorityMaxLatency       0.002612362454                       # per QoS priority maximum request to response latency (s)
system.mem_ctrl.numReadWriteTurnArounds          2133                       # Number of turnarounds from READ to WRITE
system.mem_ctrl.numWriteReadTurnArounds          2133                       # Number of turnarounds from WRITE to READ
system.mem_ctrl.numStayReadState                97529                       # Number of times bus staying in READ state
system.mem_ctrl.numStayWriteState               50665                       # Number of times bus staying in WRITE state
system.mem_ctrl.readReqs                        34382                       # Number of read requests accepted
system.mem_ctrl.writeReqs                       52252                       # Number of write requests accepted
system.mem_ctrl.readBursts                      34382                       # Number of controller read bursts, including those serviced by the write queue
system.mem_ctrl.writeBursts                     52252                       # Number of controller write bursts, including those merged in the write queue
system.mem_ctrl.servicedByWrQ                       0                       # Number of controller read bursts serviced by the write queue
system.mem_ctrl.mergedWrBursts                      0                       # Number of controller write bursts merged with an existing one
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write
system.mem_ctrl.avgRdQLen                        3.97                       # Average read queue length when enqueuing
system.mem_ctrl.avgWrQLen                       24.94                       # Average write queue length when enqueuing
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry
system.mem_ctrl.numWrRetry                       1469                       # Number of times write queue was full causing retry
system.mem_ctrl.readPktSize::0                      0                       # Read request sizes (log2)
system.mem_ctrl.readPktSize::1                      0                       # Read request sizes (log2)
system.mem_ctrl.readPktSize::2                      0                       # Read request sizes (log2)
system.mem_ctrl.readPktSize::3                      0                       # Read request sizes (log2)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2)
system.mem_ctrl.readPktSize::6                  34382                       # Read request sizes (log2)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2)
system.mem_ctrl.writePktSize::6                 52252                       # Write request sizes (log2)
system.mem_ctrl.rdQLenPdf::0                     6484                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::1                     4105                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::2                     3188                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::3                     2641                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::4                     2144                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::5                     1716                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::6                     1450                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::7                     1170                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::8                     1005                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::9                      990                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::10                     976                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::11                     969                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::12                     961                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::13                     951                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::14                     959                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::15                     943                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::16                     791                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::17                     764                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::18                     754                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::19                     711                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::20                     705                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::21                       3                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::22                       2                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::23                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::24                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::25                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::26                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::27                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::28                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::29                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::15                     813                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::16                     885                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::17                    1010                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::18                    1112                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::19                    1179                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::20                    1243                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::21                    1332                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::22                    1365                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::23                    1432                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::24                    1516                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::25                    1556                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::26                    1621                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::27                    1612                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::28                    1681                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::29                    2380                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::30                    1692                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::31                    1717                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::32                    1660                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::33                     527                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::34                     505                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::35                     547                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::36                     522                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::37                     556                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::38                     613                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::39                     593                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::40                     638                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::41                     671                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::42                     661                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::43                     681                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::44                     811                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::45                     794                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::46                     777                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::47                     782                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::48                     777                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::49                     799                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::50                     824                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::51                     860                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::52                     907                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::53                     926                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::54                    1028                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::55                    1040                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::56                    1000                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::57                     941                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::58                     920                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::59                     870                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::60                    1251                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::61                     889                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::62                    1485                       # What write queue length does an incoming req see
system.mem_ctrl.wrQLenPdf::63                    2236                       # What write queue length does an incoming req see
system.mem_ctrl.rdPerTurnAround::samples         2133                       # Reads before turning the bus around for writes
system.mem_ctrl.rdPerTurnAround::mean       16.118143                       # Reads before turning the bus around for writes
system.mem_ctrl.rdPerTurnAround::stdev     247.270264                       # Reads before turning the bus around for writes
system.mem_ctrl.rdPerTurnAround::0-511           2132     99.95%     99.95% # Reads before turning the bus around for writes
system.mem_ctrl.rdPerTurnAround::11264-11775            1      0.05%    100.00% # Reads before turning the bus around for writes
system.mem_ctrl.rdPerTurnAround::total           2133                       # Reads before turning the bus around for writes
system.mem_ctrl.wrPerTurnAround::samples         2133                       # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::mean       24.488045                       # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::gmean      20.709926                       # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::stdev      25.538065                       # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::16-23           1753     82.18%     82.18% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::24-31            181      8.49%     90.67% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::32-39             48      2.25%     92.92% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::40-47             31      1.45%     94.37% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::48-55             13      0.61%     94.98% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::56-63             11      0.52%     95.50% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::64-71             12      0.56%     96.06% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::72-79              5      0.23%     96.30% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::80-87             10      0.47%     96.77% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::88-95             10      0.47%     97.23% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::96-103            11      0.52%     97.75% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::104-111            7      0.33%     98.08% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::112-119            4      0.19%     98.27% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::120-127            4      0.19%     98.45% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::128-135            3      0.14%     98.59% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::136-143            2      0.09%     98.69% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::144-151            2      0.09%     98.78% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::152-159            4      0.19%     98.97% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::160-167            4      0.19%     99.16% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::168-175            2      0.09%     99.25% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::176-183            1      0.05%     99.30% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::184-191            1      0.05%     99.34% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::192-199            2      0.09%     99.44% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::200-207            1      0.05%     99.48% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::208-215            2      0.09%     99.58% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::216-223            2      0.09%     99.67% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::232-239            2      0.09%     99.77% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::256-263            1      0.05%     99.81% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::272-279            2      0.09%     99.91% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::280-287            1      0.05%     99.95% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::288-295            1      0.05%    100.00% # Writes before turning the bus around for reads
system.mem_ctrl.wrPerTurnAround::total           2133                       # Writes before turning the bus around for reads
system.mem_ctrl.bytesReadWrQ                        0                       # Total number of bytes read from write queue
system.mem_ctrl.bytesReadSys                  2200448                       # Total read bytes from the system interface side
system.mem_ctrl.bytesWrittenSys               3344128                       # Total written bytes from the system interface side
system.mem_ctrl.avgRdBWSys                      18.62                       # Average system read bandwidth in MiByte/s
system.mem_ctrl.avgWrBWSys                      28.29                       # Average system write bandwidth in MiByte/s
system.mem_ctrl.totGap                   118204794876                       # Total gap between requests
system.mem_ctrl.avgGap                     1364415.76                       # Average gap between requests
system.mem_ctrl.requestorReadBytes::.cpu.inst       221312                       # Per-requestor bytes read from memory
system.mem_ctrl.requestorReadBytes::.cpu.data       175232                       # Per-requestor bytes read from memory
system.mem_ctrl.requestorReadBytes::.cpu.dcache.prefetcher      1010368                       # Per-requestor bytes read from memory
system.mem_ctrl.requestorReadBytes::.cpu.l2cache.prefetcher       793536                       # Per-requestor bytes read from memory
system.mem_ctrl.requestorWriteBytes::.writebacks      3342912                       # Per-requestor bytes write to memory
system.mem_ctrl.requestorReadRate::.cpu.inst 1872275.460202276241                       # Per-requestor bytes read from memory rate (Bytes/sec)
system.mem_ctrl.requestorReadRate::.cpu.data 1482443.669761084951                       # Per-requestor bytes read from memory rate (Bytes/sec)
system.mem_ctrl.requestorReadRate::.cpu.dcache.prefetcher 8547603.438465394080                       # Per-requestor bytes read from memory rate (Bytes/sec)
system.mem_ctrl.requestorReadRate::.cpu.l2cache.prefetcher 6713228.291222678497                       # Per-requestor bytes read from memory rate (Bytes/sec)
system.mem_ctrl.requestorWriteRate::.writebacks 28280672.097381576896                       # Per-requestor bytes write to memory rate (Bytes/sec)
system.mem_ctrl.requestorReadAccesses::.cpu.inst         3458                       # Per-requestor read serviced memory accesses
system.mem_ctrl.requestorReadAccesses::.cpu.data         2738                       # Per-requestor read serviced memory accesses
system.mem_ctrl.requestorReadAccesses::.cpu.dcache.prefetcher        15787                       # Per-requestor read serviced memory accesses
system.mem_ctrl.requestorReadAccesses::.cpu.l2cache.prefetcher        12399                       # Per-requestor read serviced memory accesses
system.mem_ctrl.requestorWriteAccesses::.writebacks        52252                       # Per-requestor write serviced memory accesses
system.mem_ctrl.requestorReadTotalLat::.cpu.inst    126636546                       # Per-requestor read total memory access latency
system.mem_ctrl.requestorReadTotalLat::.cpu.data    124769832                       # Per-requestor read total memory access latency
system.mem_ctrl.requestorReadTotalLat::.cpu.dcache.prefetcher   1883819804                       # Per-requestor read total memory access latency
system.mem_ctrl.requestorReadTotalLat::.cpu.l2cache.prefetcher   1423931906                       # Per-requestor read total memory access latency
system.mem_ctrl.requestorWriteTotalLat::.writebacks 2736669318888                       # Per-requestor write total memory access latency
system.mem_ctrl.requestorReadAvgLat::.cpu.inst     36621.33                       # Per-requestor read average memory access latency
system.mem_ctrl.requestorReadAvgLat::.cpu.data     45569.70                       # Per-requestor read average memory access latency
system.mem_ctrl.requestorReadAvgLat::.cpu.dcache.prefetcher    119327.28                       # Per-requestor read average memory access latency
system.mem_ctrl.requestorReadAvgLat::.cpu.l2cache.prefetcher    114842.48                       # Per-requestor read average memory access latency
system.mem_ctrl.requestorWriteAvgLat::.writebacks  52374441.53                       # Per-requestor write average memory access latency
system.mem_ctrl.dram.bytes_read::.cpu.inst       221312                       # Number of bytes read from this memory
system.mem_ctrl.dram.bytes_read::.cpu.data       175232                       # Number of bytes read from this memory
system.mem_ctrl.dram.bytes_read::.cpu.dcache.prefetcher      1010368                       # Number of bytes read from this memory
system.mem_ctrl.dram.bytes_read::.cpu.l2cache.prefetcher       793536                       # Number of bytes read from this memory
system.mem_ctrl.dram.bytes_read::total        2200448                       # Number of bytes read from this memory
system.mem_ctrl.dram.bytes_inst_read::.cpu.inst       221312                       # Number of instructions bytes read from this memory
system.mem_ctrl.dram.bytes_inst_read::total       221312                       # Number of instructions bytes read from this memory
system.mem_ctrl.dram.bytes_written::.writebacks      3344128                       # Number of bytes written to this memory
system.mem_ctrl.dram.bytes_written::total      3344128                       # Number of bytes written to this memory
system.mem_ctrl.dram.num_reads::.cpu.inst         3458                       # Number of read requests responded to by this memory
system.mem_ctrl.dram.num_reads::.cpu.data         2738                       # Number of read requests responded to by this memory
system.mem_ctrl.dram.num_reads::.cpu.dcache.prefetcher        15787                       # Number of read requests responded to by this memory
system.mem_ctrl.dram.num_reads::.cpu.l2cache.prefetcher        12399                       # Number of read requests responded to by this memory
system.mem_ctrl.dram.num_reads::total           34382                       # Number of read requests responded to by this memory
system.mem_ctrl.dram.num_writes::.writebacks        52252                       # Number of write requests responded to by this memory
system.mem_ctrl.dram.num_writes::total          52252                       # Number of write requests responded to by this memory
system.mem_ctrl.dram.bw_read::.cpu.inst       1872275                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrl.dram.bw_read::.cpu.data       1482444                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrl.dram.bw_read::.cpu.dcache.prefetcher      8547603                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrl.dram.bw_read::.cpu.l2cache.prefetcher      6713228                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrl.dram.bw_read::total          18615551                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrl.dram.bw_inst_read::.cpu.inst      1872275                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrl.dram.bw_inst_read::total      1872275                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrl.dram.bw_write::.writebacks     28290959                       # Write bandwidth from this memory (bytes/s)
system.mem_ctrl.dram.bw_write::total         28290959                       # Write bandwidth from this memory (bytes/s)
system.mem_ctrl.dram.bw_total::.writebacks     28290959                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrl.dram.bw_total::.cpu.inst      1872275                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrl.dram.bw_total::.cpu.data      1482444                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrl.dram.bw_total::.cpu.dcache.prefetcher      8547603                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrl.dram.bw_total::.cpu.l2cache.prefetcher      6713228                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrl.dram.bw_total::total         46906510                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrl.dram.readBursts                 34382                       # Number of DRAM read bursts
system.mem_ctrl.dram.writeBursts                52233                       # Number of DRAM write bursts
system.mem_ctrl.dram.perBankRdBursts::0          1982                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::1          2044                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::2          2056                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::3          2244                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::4          2193                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::5          2155                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::6          2025                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::7          2071                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::8          2342                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::9          2515                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::10         2210                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::11         2097                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::12         2040                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::13         2118                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::14         2207                       # Per bank write bursts
system.mem_ctrl.dram.perBankRdBursts::15         2083                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::0          3158                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::1          3179                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::2          3164                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::3          3313                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::4          3137                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::5          3158                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::6          3214                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::7          3229                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::8          3439                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::9          3540                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::10         3442                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::11         3256                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::12         3213                       # Per bank write bursts
system.mem_ctrl.dram.perBankWrBursts::13         3303                       # Per bank write bursts
